_id,id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,original_language,original_title,overview,popularity,poster_path,tagline,genres,spoken_languages,imdb_id,production_companies,production_countries
65ef3f30675dde8010852df4,12445,Harry Potter and the Deathly Hallows: Part 2,8.105,19183,Released,2011-07-12T00:00:00.000Z,1341511219,130,False,/n5A7brJCjejceZmHyujwUTVgQNC.jpg,125000000,https://www.warnerbros.com/movies/harry-potter-and-deathly-hallows-part-2/,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",110.974,https://image.tmdb.org/t/p/original//c54HpQmuwXjHq2C9wmoACjxoom3.jpg,It all ends here.,"Fantasy, Adventure",English,tt1201607,"Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America"
65ef3f30675dde8010852e30,321612,Beauty and the Beast,6.967,14871,Released,2017-03-16T00:00:00.000Z,1266115964,129,False,/m3tdSyl11fhgXPDSEt3aBctTqGP.jpg,160000000,http://movies.disney.com/beauty-and-the-beast-2017,en,Beauty and the Beast,A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,56.226,https://image.tmdb.org/t/p/original//hKegSKIDep2ewJWPUQD7u0KqFIp.jpg,Be our guest.,"Family, Fantasy, Romance","English, French",tt2771200,"Walt Disney Pictures, Mandeville Films",United States of America
65ef3f30675dde8010852e3e,37724,Skyfall,7.227,14466,Released,2012-10-24T00:00:00.000Z,1142471295,143,False,/hoQhlAskVNgLQhArnH7reWP4pUp.jpg,200000000,https://www.mgm.com/movies/skyfall,en,Skyfall,"When Bond's latest assignment goes gravely wrong, agents around the world are exposed and MI6 headquarters is attacked. While M faces challenges to her authority and position from Gareth Mallory, the new Chairman of the Intelligence and Security Committee, it's up to Bond, aided only by field agent Eve, to locate the mastermind behind the attack.",33.456,https://image.tmdb.org/t/p/original//d0IVecFQvsGdSbnMAHqiYsNYaJT.jpg,Think on your sins.,"Action, Adventure, Thriller",English,tt1074638,"Metro-Goldwyn-Mayer, Eon Productions, Danjaq, Columbia Pictures","United Kingdom, United States of America"
65ef3f30675dde8010852f15,181812,Star Wars: The Rise of Skywalker,6.365,9047,Released,2019-12-18T00:00:00.000Z,1074144248,142,False,/jOzrELAzFxtMx2I4uDGHOotdfsS.jpg,250000000,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,en,Star Wars: The Rise of Skywalker,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.",89.699,https://image.tmdb.org/t/p/original//db32LaOibwEliAmSL2jjDF6oDdj.jpg,Every generation has a legend,"Adventure, Action, Science Fiction",English,tt2527338,"Lucasfilm Ltd., Bad Robot",United States of America
65ef3f30675dde8010852f11,301528,Toy Story 4,7.5,9093,Released,2019-06-19T00:00:00.000Z,1073394593,100,False,/q62bpQ67qaXY0u6b2wFEnQYIbPd.jpg,175000000,https://www.pixar.com/feature-films-toy-story-4,en,Toy Story 4,"Woody has always been confident about his place in the world and that his priority is taking care of his kid, whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room, a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy.",61.083,https://image.tmdb.org/t/p/original//w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg,Get Ready to Hit the Road,"Family, Adventure, Animation, Comedy, Fantasy",English,tt1979376,"Walt Disney Pictures, Pixar",United States of America
65ef3f30675dde8010852e4e,10193,Toy Story 3,7.792,13777,Released,2010-06-16T00:00:00.000Z,1066969703,103,False,/uAfhsySkr1UzQg1zdg3dZQRz9Fd.jpg,200000000,http://disney.go.com/toystory/,en,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",69.145,https://image.tmdb.org/t/p/original//AbbXspMOwdvwWZgVN0nabZq03Ec.jpg,No toy gets left behind.,"Animation, Family, Comedy","English, Spanish",tt0435761,"Pixar, Walt Disney Pictures",United States of America
65ef3f30675dde8010852e44,330459,Rogue One: A Star Wars Story,7.488,14354,Released,2016-12-14T00:00:00.000Z,1056057273,133,False,/6t8ES1d12OzWyCGxBeDYLHoaDrT.jpg,200000000,http://www.starwars.com/films/rogue-one,en,Rogue One: A Star Wars Story,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,33.1,https://image.tmdb.org/t/p/original//i0yw1mFbB7sNGHCs7EXZPzFkdA1.jpg,A Rebellion Built on Hope,"Action, Adventure, Science Fiction",English,tt3748528,Lucasfilm Ltd.,United States of America
65ef3f30675dde8010852e94,127380,Finding Dory,7.042,11429,Released,2016-06-16T00:00:00.000Z,1028570889,97,False,/8yYuFjRsozwOckhAaTHRLTiDwml.jpg,200000000,http://movies.disney.com/finding-dory,en,Finding Dory,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,26.562,https://image.tmdb.org/t/p/original//3UVe8NL1E2ZdUZ9EDlKGJY5UzE.jpg,An unforgettable journey she probably won't remember.,"Adventure, Animation, Comedy, Family",English,tt2277860,"Pixar, Walt Disney Pictures",United States of America
65ef41ac675dde80108c827f,1201480,Harry Potter and the Sorcerer's Stone (Extended Edition),0.0,0,Released,,1024000000,159,False,,125000000,,en,Harry Potter and the Sorcerer's Stone (Extended Edition),"Adaptation of the first of J.K. Rowling's popular children's novels about Harry Potter, a boy who learns on his eleventh birthday that he is the orphaned son of two powerful wizards and possesses unique magical powers of his own. He is summoned from his life as an unwanted child to become a student at Hogwarts, an English boarding school for wizards. There, he meets several friends who become his closest allies and help him discover the truth about his parents' mysterious deaths.",0.0,,English,,,,,
65ef3f30675dde8010852e0b,49051,The Hobbit: An Unexpected Journey,7.339,17356,Released,2012-12-12T00:00:00.000Z,1021103568,169,False,/xyXmtuvsoM5J3yNad0nvcetpBdY.jpg,250000000,http://www.thehobbit.com/,en,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",83.524,https://image.tmdb.org/t/p/original//yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,From the smallest beginnings come the greatest legends.,"Adventure, Fantasy, Action",English,tt0903624,"Warner Bros. Pictures, Metro-Goldwyn-Mayer, New Line Cinema, WingNut Films","New Zealand, United States of America"
65ef417f675dde80108be438,985366,A Day in The Life of George,0.0,0,Released,,1000000000,4,False,,15,https://youtu.be/2H7WhZ_9Trg,en,A Day in The Life of George,Based on the true events of star Southern Virginia smash player George Amazeen.,0.6,,,,,,,
65ef3f30675dde8010852dcf,671,Harry Potter and the Philosopher's Stone,7.916,25379,Released,2001-11-16T00:00:00.000Z,976475550,152,False,/hziiv14OpD73u9gAak4XDDfBKa2.jpg,125000000,https://www.warnerbros.com/movies/harry-potter-and-sorcerers-stone/,en,Harry Potter and the Philosopher's Stone,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",185.482,https://image.tmdb.org/t/p/original//wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,Let the magic begin.,"Adventure, Fantasy",English,tt0241527,"Warner Bros. Pictures, Heyday Films, 1492 Pictures","United Kingdom, United States of America"
65ef3f30675dde8010852e05,12444,Harry Potter and the Deathly Hallows: Part 1,7.763,17782,Released,2010-11-17T00:00:00.000Z,954305868,146,False,/AqLcLsGGTzAjm3pCCq0CZCQrp6m.jpg,250000000,https://www.warnerbros.com/movies/harry-potter-and-deathly-hallows-part-1/,en,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",111.984,https://image.tmdb.org/t/p/original//iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,One Way… One Fate… One Hero.,"Adventure, Fantasy",English,tt0926084,"Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America"
65ef3f30675dde8010852dfe,675,Harry Potter and the Order of the Phoenix,7.686,18177,Released,2007-07-08T00:00:00.000Z,938212738,138,False,/pkxPkHOPJjOvzfQOclANEBT8OfK.jpg,150000000,https://www.warnerbros.com/movies/harry-potter-and-order-phoenix/,en,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",117.168,https://image.tmdb.org/t/p/original//5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,Evil Must Be Confronted.,"Adventure, Fantasy",English,tt0373889,"Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America"
65ef3f30675dde8010852dff,767,Harry Potter and the Half-Blood Prince,7.697,18127,Released,2009-07-15T00:00:00.000Z,933959197,153,False,/urDWNffjwmNi5IQaezw9GwqkUXa.jpg,250000000,https://www.warnerbros.com/movies/harry-potter-and-half-blood-prince/,en,Harry Potter and the Half-Blood Prince,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",121.735,https://image.tmdb.org/t/p/original//z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg,Dark Secrets Revealed,"Adventure, Fantasy",English,tt0417741,"Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America"
65ef3f30675dde8010852e20,424694,Bohemian Rhapsody,7.997,15965,Released,2018-10-24T00:00:00.000Z,903992901,135,False,/dcvbs8z0GEXslC1kCT77x19XDeR.jpg,52000000,http://bohemianrhapsody.com,en,Bohemian Rhapsody,"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.",37.55,https://image.tmdb.org/t/p/original//lHu1wtNaczFPGFDTrjCSzeLPTKN.jpg,Fearless lives forever,"Music, Drama, History",English,tt1727824,"GK Films, Regency Enterprises, Queen Films, Tribeca Productions, New Regency Pictures, 20th Century Fox","United Kingdom, United States of America"
65ef40c3675dde8010897736,1020253,Vacancy,10.0,1,Released,2018-05-26T00:00:00.000Z,903400045,6,False,/hK4fGABzMzqZhULjOaP4TmU8GhY.jpg,1000000,https://www.youtube.com/watch?v=dsjYYq-WokQ&list=PLlGHewppLvOvxSxsF5UvU8ruP2JbEfL8X&index=3,en,Vacancy,"After an unexplained murder, 3 friends locked in a school search for answers, a way out, and vengeance.",0.6,https://image.tmdb.org/t/p/original//dyOHHtWsHKMMbQzz55vEHGsmFju.jpg,"""The lights went out... next thing I knew he had a boomerang through his chest.""","Mystery, Comedy",English,,Movie Bros.,United States of America
65ef3f30675dde8010852f14,330457,Frozen II,7.272,9060,Released,2019-11-20T00:00:00.000Z,1450026933,103,False,/xJWPZIYOEFIjZpBL7SVBGnzRYXp.jpg,150000000,https://movies.disney.com/frozen-2,en,Frozen II,"Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.",70.221,https://image.tmdb.org/t/p/original//mINJaa34MtknCYl5AjtNJzWj8cD.jpg,The past is not what it seems.,"Family, Animation, Adventure, Comedy, Fantasy",English,tt4520988,"Walt Disney Pictures, Walt Disney Animation Studios",United States of America
65ef3f30675dde8010852e29,109445,Frozen,7.2,15520,Released,2013-11-20T00:00:00.000Z,1274219009,102,False,/fydUcbkqLyESCFa9U5XKqi8dIVj.jpg,150000000,http://movies.disney.com/frozen,en,Frozen,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",85.794,https://image.tmdb.org/t/p/original//kgwjIb2JDHRhNk13lmSxiClFjVk.jpg,Only the act of true love will thaw a frozen heart.,"Animation, Family, Adventure, Fantasy",English,tt2294629,"Walt Disney Pictures, Walt Disney Animation Studios",United States of America
65ef3f30675dde8010852e2b,269149,Zootopia,7.748,15230,Released,2016-02-11T00:00:00.000Z,1023784195,109,False,/p2fRZzxla6NoRbIH2KOZq0gHb5S.jpg,150000000,http://movies.disney.com/zootopia,en,Zootopia,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",98.11,https://image.tmdb.org/t/p/original//hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg,Welcome to the urban jungle.,"Animation, Adventure, Family, Comedy",English,tt2948356,"Walt Disney Animation Studios, Walt Disney Pictures",United States of America
65ef4155675dde80108b5360,961658,La razon de cada parte(Jose curricular),0.0,0,Released,,1000000000,0,False,,500000,,es,La razon de cada parte(Jose curricular),,0.6,https://image.tmdb.org/t/p/original//cAFWKZp4gBujdzik6RVVWR4aMMg.jpg,,,,,,
65ef41f2675dde80108d87b4,1212405,"Wizard People 2: Spiders and Snakes, Dear Reader",0.0,0,Released,2011-07-13T00:00:00.000Z,876688482,161,False,,100000000,https://www.youtube.com/@TheFakeBradNeely,en,"Wizard People 2: Spiders and Snakes, Dear Reader","The unofficial, unauthorized, unexpected sequel to Brad Neely's ""Wizard People, Dear Reader""",0.0,https://image.tmdb.org/t/p/original//kECnTeswDesnXiRUYy3pMt1PKg0.jpg,,Comedy,English,,,
65ef3f30675dde8010852dea,673,Harry Potter and the Prisoner of Azkaban,8.02,20038,Released,2004-05-31T00:00:00.000Z,789804554,141,False,/obKmfNexgL4ZP5cAmzdL4KbHHYX.jpg,130000000,https://www.warnerbros.com/movies/harry-potter-and-prisoner-azkaban/,en,Harry Potter and the Prisoner of Azkaban,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",124.386,https://image.tmdb.org/t/p/original//aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg,Something wicked this way comes.,"Adventure, Fantasy",English,tt0304141,"Warner Bros. Pictures, 1492 Pictures, Heyday Films, P of A Productions Limited","United Kingdom, United States of America"
65ef3f30675dde8010852e17,1930,The Amazing Spider-Man,6.691,16352,Released,2012-06-23T00:00:00.000Z,757930663,136,False,/sLWUtbrpiLp23a0XDSiUiltdFPJ.jpg,215000000,https://www.sonypictures.com/movies/theamazingspiderman,en,The Amazing Spider-Man,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",78.989,https://image.tmdb.org/t/p/original//jIfkQNARYyERqRAq1p1c8xgePp4.jpg,The untold story begins.,"Action, Adventure, Fantasy",English,tt0948470,"Marvel Entertainment, Laura Ziskin Productions, Columbia Pictures, Matt Tolmach Productions, Arad Productions",United States of America
65ef3f3d675dde8010854cd9,615453,Ne Zha,7.906,362,Released,2019-07-26T00:00:00.000Z,742500000,110,False,/eGK2JJO1ZeoabWThHmC9IjUTmfP.jpg,20000000,https://www.wellgousa.com/films/ne-zha,zh,哪吒之魔童降世,"The Primus extracts a Mixed Yuan Bead into a Spirit Seed and a Demon Pill. The Spirit Seed can be reincarnated as a human to help King Zhou establish a new dynasty, whereas the Demon Pill will create a devil threatening humanity. Ne Zha is the one who is destined to be the hero, but instead he becomes a devil incarnate, because the Spirit Seed and a Demon Pill are switched.",17.093,https://image.tmdb.org/t/p/original//phM9bb6s9c60LA8qwsdk7U1N2cS.jpg,,"Animation, Fantasy, Adventure",Mandarin,tt10627720,"Beijing Enlight Pictures, Horgos Coloroom Pictures, October Media, Chengdu Coco Cartoon",China
65ef42ca675dde8010903b70,504093,The Legend of Nezha,0.0,0,Post Production,,742500000,110,False,,20000000,,zh,大闹东海,"Nezha gets into trouble and implicates his parents, who get punished by the heavens along with him. He bravely steps up and admits his fault, which touches the heavens, and his effort comes to fruition. The family of three finally reunites in the end.",2.596,https://image.tmdb.org/t/p/original//4SCKVllTzSo3iDmD8MDjK72QH4s.jpg,,Fantasy,Mandarin,tt7843530,"Film Carnival, Rocket Science 3D, Its Just Us Productions, October Media",China
65ef3f30675dde8010852e72,102382,The Amazing Spider-Man 2,6.498,12349,Released,2014-04-16T00:00:00.000Z,708962323,141,False,/k0hlAzTryCYX1O1LyC6P8tAa8s0.jpg,200000000,https://www.sonypictures.com/movies/theamazingspiderman2,en,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",73.319,https://image.tmdb.org/t/p/original//c3e9e18SSlvFd1cQaGmUj5tqL5P.jpg,No more secrets.,"Action, Adventure, Fantasy",English,tt1872181,"Marvel Entertainment, Columbia Pictures, Matt Tolmach Productions, Arad Productions",United States of America
65ef3f30675dde8010852e42,72190,World War Z,6.807,14409,Released,2013-06-20T00:00:00.000Z,531865000,116,False,/kg2FOT2Oe5PSCgs3L4vLel6B7ck.jpg,200000000,http://www.worldwarzmovie.com,en,World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",55.042,https://image.tmdb.org/t/p/original//1SWBSYJsnyhdNRfLI1T6RsCxAQ4.jpg,Remember Philly!,"Action, Drama, Horror, Science Fiction, Thriller",English,tt0816711,"GK Films, Paramount, Hemisphere Media Capital, 2DUX², Apparatus Productions, Latina Pictures, Skydance, Plan B Entertainment","Malta, United Kingdom, United States of America"
65ef3f30675dde8010852f3c,124905,Godzilla,6.289,8360,Released,2014-05-14T00:00:00.000Z,529076069,123,False,/zCjZfevPFBbOh2SAx2syIBHSqEI.jpg,160000000,http://www.godzillamovie.com,en,Godzilla,"Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when an ancient alpha predator arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.",44.153,https://image.tmdb.org/t/p/original//zokD6uxR2iWfYM3Y84yGJvnNTK7.jpg,"The world ends, Godzilla begins.","Action, Drama, Science Fiction","English, Japanese, Tagalog",tt0831387,Legendary Pictures,United States of America
65ef411f675dde80108a9567,894260,The Inexplicable Joy of Film - A Trenz Core,0.0,0,Released,,500000000,5,False,,10000000,,en,The Inexplicable Joy of Film - A Trenz Core,See it there : https://www.youtube.com/watch?v=OAhwdLd6CnU  A tribute to a handful of films that means a lot to Trenz.,0.6,https://image.tmdb.org/t/p/original//2r9rewJqNpSst1vNcMews0yuSNT.jpg,The inexplicable joy of film - a Trenz core,Drama,,,,
65ef3f30675dde801085301d,68728,Oz the Great and Powerful,5.903,6232,Released,2013-03-07T00:00:00.000Z,491868548,130,False,/a4KUVG5P5hBSgAgHHindbnyubTF.jpg,200000000,,en,Oz the Great and Powerful,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",29.84,https://image.tmdb.org/t/p/original//tkzfAUEKoUp4YFNbZV9hfpZOz0z.jpg,"In Oz, nothing is what it seems.","Fantasy, Adventure, Family",English,tt1623205,"Roth Films, Walt Disney Pictures",United States of America
65ef3f30675dde8010852f13,399566,Godzilla vs. Kong,7.661,9080,Released,2021-03-24T00:00:00.000Z,470116094,114,False,/inJjDhCjfhh3RtrJWBmmDqeuSYC.jpg,200000000,https://www.warnerbros.com/movies/godzilla-vs-kong,en,Godzilla vs. Kong,"In a time when monsters walk the Earth, humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.",99.005,https://image.tmdb.org/t/p/original//pgqgaUx1cJb5oZQQ5v0tNARCeBp.jpg,One Will Fall,"Action, Science Fiction, Thriller",English,tt5034838,Legendary Pictures,United States of America
65ef3f30675dde801085301b,37135,Tarzan,7.402,6238,Released,1999-06-18T00:00:00.000Z,448191819,88,False,/86z1Yrwj7yN1xehSa0gIwHnR7xl.jpg,130000000,,en,Tarzan,"Tarzan was a small orphan who was raised by an ape named Kala since he was a child. He believed that this was his family, but on an expedition Jane Porter is rescued by Tarzan. He then finds out that he's human. Now Tarzan must make the decision as to which family he should belong to...",72.359,https://image.tmdb.org/t/p/original//bTvHlcqiOjGa3lFtbrTLTM3zasY.jpg,An immortal legend. As you've only imagined.,"Family, Adventure, Animation, Drama",English,tt0120855,"Walt Disney Pictures, Edgar Rice Burroughs Inc., Walt Disney Feature Animation",United States of America
65ef3f30675dde80108530a3,373571,Godzilla: King of the Monsters,6.674,5479,Released,2019-05-29T00:00:00.000Z,386600138,132,False,/uovH5k4BAEPqXqxgwVrTtqH169g.jpg,170000000,http://www.godzillamovie.com,en,Godzilla: King of the Monsters,"Follows the heroic efforts of the crypto-zoological agency Monarch as its members face off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah. When these ancient super-species, thought to be mere myths, rise again, they all vie for supremacy, leaving humanity's very existence hanging in the balance.",53.983,https://image.tmdb.org/t/p/original//fQ40gmFM4p03tXwMxQQKh2cCBW4.jpg,Long live the king.,"Science Fiction, Action","Mandarin, English, Japanese",tt3741700,"Legendary Pictures, Huahua Media, TOHO","China, Japan, United States of America"
65ef3f32675dde80108532a9,929,Godzilla,5.605,3541,Released,1998-05-20T00:00:00.000Z,379014294,138,False,/z6fmvhQXS5hbXSizx4DGajjBmGD.jpg,130000000,https://www.sonypictures.com/movies/godzilla,en,Godzilla,"French nuclear tests irradiate an iguana into a giant monster that viciously attacks freighter ships in the Pacific Ocean. A team of experts, including Niko Tatopoulos, conclude that the oversized reptile is the culprit. Before long, the giant lizard is loose in Manhattan as the US military races to destroy the monster before it reproduces and it's spawn takes over the world.",30.112,https://image.tmdb.org/t/p/original//tqQ9Nt5C1Z5PRDPxYXQ4qwy5v5V.jpg,Size does matter.,"Science Fiction, Action, Thriller","English, French, Japanese, Russian, Spanish",tt0120685,"TOHO, TriStar Pictures, Independent Pictures (II), Fried Films, Centropolis Entertainment","Japan, United States of America"
65ef3f30675dde8010852f23,287947,Shazam!,7.034,8840,Released,2019-03-29T00:00:00.000Z,366080049,132,False,/o7JVhqMmrex1TPbmuxl8YXVlcfl.jpg,80000000,http://www.shazammovie.com,en,Shazam!,A boy is given the ability to become an adult superhero in times of need with a single magic word.,32.755,https://image.tmdb.org/t/p/original//xnopI5Xtky18MPhK40cZAGAOVeV.jpg,Just say the word.,"Action, Comedy, Fantasy",English,tt0448115,"New Line Cinema, The Safran Company, Seven Bucks Productions, DC Films",United States of America
65ef3f30675dde8010853051,258489,The Legend of Tarzan,5.9,5917,Released,2016-06-29T00:00:00.000Z,356743061,109,False,/kv2pCPUewLEcYk1jArn3HmyvSRn.jpg,180000000,http://legendoftarzan.com,en,The Legend of Tarzan,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",27.807,https://image.tmdb.org/t/p/original//eJrfz178xBGlxjDGxnBXTzWWa4w.jpg,Human. Nature.,"Fantasy, Action, Adventure",English,tt0918940,"Village Roadshow Pictures, Dark Horse Entertainment, Beagle Pug Films, Jerry Weintraub Productions, RatPac Entertainment, Riche Productions, Warner Bros. Pictures","Canada, United Kingdom, United States of America"
65ef40c7675dde8010897fe1,535928,Wooden Slippers (2007),10.0,1,Released,,500000000,33,False,,100,,tl,Suwekus,The best movie of 2007,0.6,https://image.tmdb.org/t/p/original//ejtnZGYX8NnQUHFMsPWqPtliFff.jpg,Oh nang gewa mu?,,Tagalog,,,
65ef40a7675dde8010892126,715904,"Metallica: WorldWired Tour - Live in Manchester, England - June 18, 2019",10.0,1,Released,2020-06-08T00:00:00.000Z,426900000,150,False,/ddygUzXBHGqnlBPcUI70ih7QOW0.jpg,0,https://www.metallica.com/events/2019-06-18-manchester-england.html,en,"Metallica: WorldWired Tour - Live in Manchester, England - June 18, 2019","Filmed at Etihad Stadium in Manchester, England on June 18, 2019. This concert is part of the WorldWired Tour by American heavy metal band Metallica in support of their tenth studio album Hardwired... to Self-Destruct, which was released on November 18, 2016. It is also their first worldwide tour after the World Magnetic Tour six years earlier. Set-List: 1. Hardwired / 2. The Memory Remains (with extended outro) / 3. Disposable Heroes / 4. The God That Failed / 5. The Unforgiven / 6. Here Comes Revenge / 7. Moth Into Flame / 8. Sad but True / 9. Welcome Home (Sanitarium) (followed by Kirk & Rob's solos incl. 'I Wanna Be Adored', 'ManUNkind' & 'Orion') / 10. St. Anger / 11. One / 12. Master of Puppets / 13. For Whom the Bell Tolls / 14. Creeping Death / 15. Seek & Destroy / 16. Lords of Summer / 17. Nothing Else Matters / 18. Enter Sandman (with 'The Frayed Ends of Sanity' outro).",1.588,https://image.tmdb.org/t/p/original//ehM3D3KKo2OUxVVBFif1OJbtqGP.jpg,,Music,English,,,
65ef3f30675dde801085303d,53182,300: Rise of an Empire,6.093,6055,Released,2014-03-05T00:00:00.000Z,337580051,102,False,/Admlp6IYUI9UJEx451dvGldK7Mh.jpg,110000000,http://www.300themovie.com/,en,300: Rise of an Empire,"Greek general Themistocles attempts to unite all of Greece by leading the charge that will change the course of the war. Themistocles faces the massive invading Persian forces led by mortal-turned-god, Xerxes and Artemesia, the vengeful commander of the Persian navy.",38.678,https://image.tmdb.org/t/p/original//wYDdWN1McB1Sio4z1dPSkb40Z78.jpg,Seize your glory!,"Action, Drama, War",English,tt1253863,"Legendary Pictures, Hollywood Gang Productions, Atmosphere Entertainment MM, Nimar Studios, Warner Bros. Pictures, Cruel & Unusual Films",United States of America
